"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL3957967";"";"None";"519.64";"1";"4.74";"BDBM158121";"CCC(C)[C@H](CC(=O)O)NC(=O)C(CC)(CC)Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1";"Ki";"'='";"1.97";"nM";"8.71";"";"300482";"UO_0000065";"16.75";"0.33";"3.97";"6.11";"0";"CHEMBL3705369";"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639122";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";""
"CHEMBL3672866";"";"None";"525.60";"1";"4.75";"BDBM158125";"CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)NCc1ccc(C(=O)O)cc1";"Ki";"'='";"9.27";"nM";"8.03";"";"300486";"UO_0000065";"15.28";"0.30";"3.28";"5.63";"0";"CHEMBL3705369";"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639122";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";""
"CHEMBL3672882";"";"None";"489.57";"0";"3.72";"BDBM158142";"CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N[C@H]1CC[C@@H](C(=O)O)CC1";"Ki";"'='";"1.7";"nM";"8.77";"";"300503";"UO_0000065";"17.91";"0.35";"5.05";"6.15";"0";"CHEMBL3705369";"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639122";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";""
"CHEMBL3672855";"";"None";"520.58";"1";"2.57";"BDBM158114";"CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N[C@@H](CCC(N)=O)C(=O)O";"Ki";"'='";"3.88";"nM";"8.41";"";"300475";"UO_0000065";"16.16";"0.32";"5.84";"4.53";"0";"CHEMBL3705369";"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639122";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";""
"CHEMBL116258";"";"None";"439.95";"0";"2.63";"31";"Cc1cnc(NCCc2ccccc2)c(=O)n1CC(=O)NCc1cc(Cl)ccc1CN";"Ki";"'='";"1600.0";"nM";"5.80";"";"";"UO_0000065";"13.17";"0.26";"3.17";"5.68";"0";"CHEMBL818017";"Inhibitory constant evaluated against trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136286";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";""
"CHEMBL309068";"";"None";"659.77";"1";"-1.04";"1c";"CCOC(=O)CNC(=O)C(=O)[C@H](Cc1ccccc1)NC(=O)CN(C)C(=O)[C@@H](CCCN=C(N)N)NS(=O)(=O)Cc1ccccc1";"IC50";"'>'";"2500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL820678";"In vitro inhibitory activity against Human trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132777";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";""
"CHEMBL80210";"";"None";"604.71";"1";"2.37";"23";"CN(CC(=O)NCc1ccc(CN)cc1)C(=O)OCc1ccc(COC(=O)N(C)CC(=O)NCc2ccc(CN)cc2)cc1";"Ki";"'='";"50000.0";"nM";"4.30";"";"";"UO_0000065";"7.11";"0.13";"1.93";"2.54";"0";"CHEMBL824722";"Inhibitory potency against trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132783";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";""
"CHEMBL37318";"";"None";"479.61";"0";"3.67";"7i";"CC1CCN(C(=O)N(Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1";"Ki";"'='";"110.0";"nM";"6.96";"";"";"UO_0000065";"14.51";"0.28";"3.29";"5.82";"0";"CHEMBL815009";"In vitro inhibition of trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137966";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";""
"CHEMBL289395";"";"None";"460.71";"0";"3.72";"6";"NC1CCC(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)C(C2CCCCC2)C2CCCCC2)CC1";"Ki";"'='";"120.0";"nM";"6.92";"";"";"UO_0000065";"15.02";"0.29";"3.20";"6.82";"0";"CHEMBL817815";"Inhibitory activity against human serine protease (Trypsin)(2143*)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130205";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";""
"CHEMBL97597";"";"None";"478.62";"0";"3.27";"NAPAMP";"CC1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1";"IC50";"'='";"1900.0";"nM";"5.72";"";"";"UO_0000065";"11.95";"0.23";"2.45";"4.92";"0";"CHEMBL817900";"In vitro trypsin inhibition";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131999";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"None";"";"";""
"CHEMBL143139";"";"None";"434.54";"0";"2.54";"3";"Cc1nc(N)ccc1CNC(=O)Cn1c(C)cnc(NCC(C)(C)c2ccccc2)c1=O";"Ki";"'='";"800.0";"nM";"6.10";"";"";"UO_0000065";"14.03";"0.26";"3.56";"5.30";"0";"CHEMBL815470";"Inhibitory constant against human trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145961";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";""
"CHEMBL283945";"";"None";"456.53";"0";"1.10";"NC22";"Cc1nc(N)ncc1CNC(=O)Cn1c(C)ccc(NS(=O)(=O)Cc2ccccc2)c1=O";"Ki";"";"";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL817810";"In vitro inhibitory constant against trypsin; Inactive";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136066";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";""
"CHEMBL274968";"";"None";"460.56";"0";"0.14";"NC29";"Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NC[C@@H]1CNC(N)=N[C@@H]1C";"Ki";"";"";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL817810";"In vitro inhibitory constant against trypsin; Inactive";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136066";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";""
"CHEMBL168071";"";"None";"582.77";"1";"2.73";"29";"Nc1ncc2c(n1)CCC(CNC(=O)[C@@H]1CCCN1C(=O)[C@@H](CC1CCCCC1)NS(=O)(=O)Cc1ccccc1)C2";"Ki";"'>'";"68300.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL817808";"In vitro inhibitory activity against Trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136607";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";""
"CHEMBL97651";"";"None";"402.54";"0";"0.50";"12";"NC(N)=NCCCCCCNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1";"K ass";"'='";"600.0";"l M-1";"";"";"";"";"";"";"";"";"0";"CHEMBL818180";"In vitro inhibitory potency against trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128086";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1995";"None";"";"";""
"CHEMBL159375";"";"None";"442.52";"0";"2.19";"29";"N=C(N)c1cccc(C(=O)N[C@@H](C(=O)N2CCN(c3ccncc3)CC2)c2ccccc2)c1";"Ki";"'='";"560.0";"nM";"6.25";"";"";"UO_0000065";"14.13";"0.26";"4.06";"5.42";"0";"CHEMBL818185";"Binding affinity against human trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134227";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";""
"CHEMBL256396";"";"None";"586.70";"1";"1.34";"13";"Cn1c(C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CC[C@H]3CN(C(=O)CCc4ccccc4)CC(=O)N32)nc2ccccc21";"IC50";"'='";"3360.0";"nM";"5.47";"";"";"UO_0000065";"9.33";"0.17";"4.13";"3.29";"0";"CHEMBL821309";"In vitro inhibitory activity against human trypsin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132074";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"None";"";"";""
"CHEMBL330284";"";"None";"663.68";"1";"3.60";"48";"CCCCOCC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F";"Ki";"'='";"113.0";"nM";"6.95";"";"";"UO_0000065";"12.64";"0.24";"3.35";"4.09";"0";"CHEMBL824706";"Binding affinity towards trypsin obtained from human purified enzymes";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132652";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";""
"CHEMBL330582";"";"None";"463.97";"0";"2.31";"1y";"N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3cc4ccc(Cl)nc4s3)C2=O)c1";"Ki";"'>'";"2900.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL817137";"Binding affinity against trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131988";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"None";"";"";""
"CHEMBL313617";"";"None";"201.22";"0";"1.89";"10";"CC1=N[C@@]2(C[C@@H]2c2ccccc2)C(=O)O1";"Inhibition";"'='";"88.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL818031";"Compound was evaluated for inhibitory activity against trypsin at dose of 100 uM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1159165";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"None";"";"";""
"CHEMBL19359";"";"None";"418.50";"0";"1.81";"NC10";"Cc1cnc(NCCc2ccccc2)c(=O)n1CC(=O)NCc1ccc(C(=N)N)cc1";"Ki";"'='";"19.7";"nM";"7.71";"";"";"UO_0000065";"18.41";"0.34";"5.90";"6.12";"0";"CHEMBL817809";"In vitro inhibitory constant against trypsin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136066";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";""
"CHEMBL80128";"";"None";"588.58";"0";"0.13";"2g";"COC(=O)NC1(Cc2ccccc2)CCCCN(CC(=O)N[C@H]2CCCN(C(=N)N)C2O)C1=O.O=C(O)C(F)(F)F";"IC50";"'='";"2500.0";"nM";"5.60";"";"";"UO_0000065";"11.80";"0.23";"5.47";"3.48";"0";"CHEMBL818175";"The compound was tested in vitro for inhibitory activity against human trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153655";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";"";""
"CHEMBL141574";"";"None";"509.65";"1";"0.82";"2 (CVS 1123)";"CCCC(CCC)C(=O)N[C@@H](CC(=O)OC)C(=O)N1CCC[C@@H]1C(=O)N[C@H]1CCCC(C(=N)N)C1O";"IC50";"'='";"1.36";"nM";"8.87";"";"";"UO_0000065";"17.40";"0.34";"8.05";"5.07";"0";"CHEMBL818176";"In vitro for inhibition of serine protease Trypsin.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129392";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";"";""
"CHEMBL333397";"";"None";"458.36";"0";"3.45";"71 (RD4-6205)";"CC(=O)OCCC/C(=C1/SC(=S)N(CC(=O)O)C1=O)c1ccc(Br)cc1";"IC50";"'='";"18.3";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL821454";"Inhibitory concentration against Trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133572";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";"";""
"CHEMBL92345";"";"None";"423.50";"0";"1.60";"1e";"N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4cnccc4c3)C2=O)c1";"Ki";"'>'";"2900.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL817137";"Binding affinity against trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131988";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"None";"";"";""
"CHEMBL417714";"";"None";"517.63";"2";"5.48";"2";"COC(=O)[C@H](Cc1cccc(C(=N)N)c1)[C@@H](/C=C/c1ccccc1)NC(=O)c1ccc(-c2ccccc2)cc1";"Ratio";"'='";"24.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL824711";"Ratio of trypsin to that of human Coagulation factor Xa was evaluated";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135154";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";""
"CHEMBL3084837";"";"None";"564.73";"1";"1.04";"2h";"CCSC(=O)C(=O)C(NC(=O)[C@@H]1CC[C@H]2CN(S(=O)(=O)Cc3ccccc3)CC(=O)N21)[C@H]1CC[C@H](N)CC1";"Ki";"'='";"150.0";"nM";"6.82";"";"";"UO_0000065";"12.08";"0.25";"5.78";"4.64";"0";"CHEMBL817804";"In vitro activity against human alpha trypsin was determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133798";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";""
"CHEMBL94952";"";"None";"572.45";"1";"3.56";"24";"O=C1Cn2c(Cl)cnc(c2=O)N[C@@H](Cc2ccccc2)CNC(=O)OC/C=C\COc2ccc(Cl)cc2CN1";"Ki";"'='";"110.0";"nM";"6.96";"";"";"UO_0000065";"12.16";"0.24";"3.40";"5.63";"0";"CHEMBL817817";"Inhibitory activity against human trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136169";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";""
"CHEMBL335340";"";"None";"448.51";"0";"2.27";"33";"N=C(N)c1ccc2c(c1)ncn2CC(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1";"Ki";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"15.35";"0.29";"4.62";"4.39";"0";"CHEMBL818182";"Binding affinity against human trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133520";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";"";""
"CHEMBL82032";"";"None";"480.59";"0";"-0.72";"1a";"N=C(N)N1CCC[C@H](NC(=O)CN2CCCC[C@H](NS(=O)(=O)Cc3ccccc3)C2=O)C1O";"IC50";"'='";"101.0";"nM";"7.00";"";"";"UO_0000065";"14.56";"0.29";"7.72";"4.14";"0";"CHEMBL821312";"In vitro inhibitory activity was evaluated against human trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130728";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1998";"None";"";"";""
"CHEMBL175125";"";"None";"515.40";"1";"4.89";"14";"CCOC(=O)CN(C)Cc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1";"IC50";"'>'";"11000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL818170";"Inhibitory activity against trypsin.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147578";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";""
"CHEMBL3672892";"";"None";"489.57";"0";"3.86";"BDBM158152";"CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)NC1(C(=O)O)CCC1";"Ki";"'='";"4.67";"nM";"8.33";"";"300513";"UO_0000065";"17.02";"0.33";"4.47";"5.84";"0";"CHEMBL3705369";"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639122";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";""
"CHEMBL68101";"";"None";"380.47";"0";"3.16";"3g";"N=C(N)c1ccc(O)c(CCCNC(=O)c2ccc(-c3ccccn3)s2)c1";"Ki";"'>'";"2900.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL817143";"In vitro inhibition of trypsin.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133371";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";""
"CHEMBL42702";"";"None";"526.57";"1";"4.60";"10";"Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2cc3ccccc3cc2C(=O)O)n1";"IC50";"'>'";"11000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL818174";"Inhibitory activity against trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135946";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";""
"CHEMBL349545";"";"None";"335.36";"1";"-1.80";"8";"CC(=O)N[C@H](CO)C(=O)NCC(=O)NCc1ccc(C(=N)N)cc1";"Ki";"'='";"14000.0";"nM";"4.85";"";"";"UO_0000065";"14.47";"0.28";"6.65";"3.08";"0";"CHEMBL811611";"In vitro inhibition of trypsin.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135855";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";""
"CHEMBL3084829";"";"None";"609.77";"1";"2.69";"2b";"N[C@H]1CC[C@H](C(NC(=O)[C@@H]2CC[C@H]3CN(S(=O)(=O)Cc4ccccc4)CC(=O)N32)C(=O)c2nc3ccccc3s2)CC1";"Ki";"'='";"1400.0";"nM";"5.85";"";"";"UO_0000065";"9.60";"0.19";"3.16";"4.10";"0";"CHEMBL817804";"In vitro activity against human alpha trypsin was determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133798";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";""
"CHEMBL329991";"";"None";"516.43";"1";"3.26";"18";"O=C1Cn2c(Cl)cnc(c2=O)N[C@@H](Cc2ccccc2)CNCCCOc2ccc(Cl)cc2CN1";"Ki";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL817819";"Inhibitory activity against trypsin; Not determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136169";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";""
"CHEMBL139432";"";"None";"475.57";"0";"3.55";"79";"CN(C)S(=O)(=O)c1ccccc1-c1ccc(NC(=O)Cc2c[nH]c3ccc(C(=N)N)cc23)cc1";"Ki";"'='";"390.0";"nM";"6.41";"";"";"UO_0000065";"13.48";"0.26";"2.86";"4.85";"0";"CHEMBL818182";"Binding affinity against human trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133520";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";"";""
"CHEMBL418071";"";"None";"581.55";"None";"None";"21";"Cc1cc(-c2ccccc2S(N)(=O)=O)ccc1C(=O)N[C@@H](CCCN=C(N)N)B1O[C@@H]2CC3CC(C3(C)C)[C@]2(C)O1";"Ki";"'='";"0.11";"nM";"9.96";"";"";"UO_0000065";"17.12";"None";"None";"None";"0";"CHEMBL811780";"Inhibition of trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151536";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";"";""
"CHEMBL80149";"";"None";"604.71";"2";"2.47";"25";"C[C@H](NC(=O)OCc1ccc(COC(=O)N[C@@H](C)C(=O)NCc2ccc(CN)cc2)cc1)C(=O)NCc1ccc(CN)cc1";"Ki";"'='";"273000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL824722";"Inhibitory potency against trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Trypsin I";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132783";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";""
